FIRST_INV_DATE,NAME,GENDER,AGE,STATE,COUNTRY,INVESTMENT_TYPE,NET_ASSET_VALUE
2011,"A.J. Patel Food Service, Inc",MALE,59,IL,United States,Bonds,464644.0613
2011,Safety Squad,FEMALE,59,IL,United States,Cash,634657.0552
2012,"Diaz, Victor & Barbara",FEMALE,59,IL,United States,Currency,51328.2021
2012,Morgan Keegan & Co. Inc,MALE,59,TN,United States,Bonds,76495.8634
2011,JAM Productions,MALE,59,IL,United States,Cash,708099.2564
2012,"Interpark Investors, LLC",FEMALE,59,IL,United States,Bonds,518990.4848
2012,"Duncan Parking Technologies, Inc.",MALE,59,WI,United States,ETF,553582.7087
2013,Riot Fest Corporation,FEMALE,59,IL,United States,Bonds,795622.038
2013,"Chicago Parking Meters, LLC",MALE,59,IL,United States,Equities,622907.8386
2013,Republic Services & Allied Waste Transportation Inc,FEMALE,59,AZ,United States,Bonds,1107954.719
2013,Unisys Corporation,FEMALE,59,VA,United States,Bonds,80485.671
2013,Lynxs Group LLC,MALE,59,TX,United States,Bonds,521426.3147
2013,"SomerCor 504, Inc",FEMALE,59,IL,United States,Bonds,177.2063
2013,"747 N. Wabash Ave. Apartments Investors, LLC",MALE,59,IL,United States,Currency,269399.9371
2013,"Asset Aloft, LLC",MALE,59,IL,United States,ETF,884712.3668
2014,A Safe Haven,MALE,59,IL,United States,Bonds,134406.7457
2014,Local 881 United Food and Commercial Workers,MALE,59,IL,United States,Currency,1234007.621
2015,TGC Development,MALE,59,IL,United States,Cash,810072.4907
2015,Walgreen Co.,FEMALE,59,IL,United States,Cash,454523.0631
2015,Chicago Board of Education,MALE,59,IL,United States,Bonds,669727.5616
2015,"Stanley Holdings, LLC",FEMALE,59,IL,United States,Equities,1143375.646
2014,"JCDecaux North America, Inc.",FEMALE,59,NY,United States,Bonds,0.6032
2015,Verizon Wireless,MALE,59,IL,United States,Bonds,868278.3459
2018,"Lawson Products, Inc",FEMALE,59,IL,United States,ETF,397048.4774
2011,Jewel Food Store,FEMALE,59,IL,United States,Equities,0.0103
2011,"Daly Group, LLC",MALE,59,IL,United States,Equities,0.0046
2011,Illinois Restaurant Association,FEMALE,59,IL,United States,ETF,0.0063
2011,"New Moms, Inc",MALE,59,IL,United States,Bonds,491735.811
2011,Chicagoland Apartment Assn.,MALE,59,IL,United States,Equities,223458.7748
2011,Engineered Plastics Inc,FEMALE,59,NY,United States,Equities,515380.0157
2011,"Johnson Controls, Inc",FEMALE,59,IL,United States,Equities,324502.1521
2012,Public Building Commission of Chicago,MALE,59,IL,United States,Currency,111988.4742
2012,"Hernandez Mechanical, Inc",FEMALE,59,IL,United States,ETF,185750.277
2012,Loyola University,FEMALE,59,IL,United States,Cash,4356.4122
2012,Affiliated Computer Services Inc,FEMALE,59,DC,United States,Equities,9395.6995
2011,HR Green,MALE,59,IL,United States,Equities,10709.5479
2011,Comer Science & Education Foundation,MALE,59,IL,United States,Equities,551.1547
2011,"Nexstep, LLC",MALE,59,IL,United States,Bonds,7025.5582
2011,Ross & Baruzzini Inc,FEMALE,59,MO,United States,ETF,683383.5146
2011,Macquarie Capital (USA),FEMALE,59,NY,United States,Equities,879544.9331
2011,Music Garage Chicago LLC,FEMALE,59,IL,United States,Currency,141579.3399
2013,Lorillard inc,MALE,59,NC,United States,Currency,180147.4369
2013,United Neighborhood Organization,FEMALE,59,IL,United States,Equities,204261.5542
2013,Newcastle Limited,FEMALE,59,IL,United States,Bonds,507263.0055
2013,PNC Bank,FEMALE,59,IL,United States,ETF,194629.202
2013,Keating Building Little Village LLC,MALE,59,IL,United States,Cash,768611.1318
2013,Lombardar Corp,MALE,59,IL,United States,Cash,616462.1446
2014,"JCDecaux North America, Inc",FEMALE,59,NY,United States,Equities,269187.5843
2014,White Oak Realty Partners,FEMALE,59,IL,United States,Alternative,593005.8732
2014,Madison-DesPlaines Development LLC,MALE,59,IL,United States,Currency,259724.2605
2014,Convexity Properties LLC,MALE,59,IL,United States,Equities,833675.6345
2014,Argo Tea,MALE,59,IL,United States,Bonds,263541.8487
2014,"Milwaukee 1422, LLC",FEMALE,59,IL,United States,Equities,776166.5951
2015,Merchandise Mart,MALE,59,IL,United States,Equities,481796.6822
2014,Capstone Collegiate Communities,MALE,59,AL,United States,Equities,1008020.922
2015,Chicago Neighborhood Initiatives,MALE,59,IL,United States,Equities,20425.387
2015,Satellite Broadcasting & communications Assoc.,MALE,59,DC,United States,Equities,167621.7635
2018,"Huang, Darren",FEMALE,59,IL,United States,Equities,596576.0599
2018,Rogers Park Solutions LLC,MALE,59,IL,United States,Bonds,965358.1943
2011,"Siebert Brandford Shank & Co, LLC",MALE,59,IL,United States,Equities,393845.306
2011,Steinco Inc,FEMALE,59,IL,United States,Equities,1109480.598
2011,Sprint Nextel,FEMALE,59,IL,United States,Bonds,486751.0657
2011,"VIAS USA, Inc",MALE,59,NY,United States,Equities,1029787.023
2012,CVS Caremark Corp,MALE,59,IL,United States,Equities,981269.8352
2012,Hertz Rental Car Corporation,FEMALE,59,NJ,United States,Equities,51721.4714
2012,International Property Developers,FEMALE,59,IL,United States,Equities,484820.2092
2012,Music and Dance Theater Chicago,MALE,59,IL,United States,Equities,1146890.378
2012,LV Station LLC,FEMALE,59,IL,United States,Equities,841931.5452
2012,AT&T,MALE,59,WI,United States,Equities,968847.0002
2012,United Neighborhood Organization,MALE,59,IL,United States,Equities,1059565.935
2012,CBS Outdoor Display Division,MALE,59,IL,United States,Equities,316350.4037
2011,Lorillard Tobacco,MALE,59,NC,United States,Equities,1041481.018
2011,Central Parking System,MALE,59,Il,United States,Equities,339174.6619
2011,Clean Energy,FEMALE,59,CA,United States,Equities,972225.5469
2012,Ogden Partners Deming LLC,MALE,59,IL,United States,Equities,310729.8279
2012,"Krug, David",MALE,59,IL,United States,Equities,122882.1737
2013,Clear Channel Airports,MALE,59,PA,United States,Equities,7137.1855
2012,Wright Investment Properties,MALE,59,IL,United States,Equities,7408.784
2013,Northern Trust Corporation,MALE,59,IL,United States,Equities,3534.2815
2013,"Beyond the Ivy, Inc",MALE,59,IL,United States,Equities,10054.2056
2013,Walgreens,MALE,59,IL,United States,Equities,8136.3573
2013,Villa Capital Managers LLC,MALE,59,IL,United States,Equities,1472.7041
2014,Newcastle Limited,FEMALE,59,IL,United States,Equities,5722.9813
2014,"North Clark Street, LLC",MALE,59,IL,United States,Equities,12034.5912
2014,"RBS Americas, Citizens Financial Group",MALE,59,RI,United States,Equities,7244.3844
2015,"Chicago Lakeside Development, LLC",FEMALE,59,IL,United States,Equities,4375.6287
2015,Beacon Capital Partners LLC,FEMALE,59,MA,United States,Equities,11563.149
2015,Harvestons Securities Inc,FEMALE,59,CO,United States,Equities,11274.9037
2014,BRETT SCHULTZ,MALE,59,IL,United States,Equities,3391.7466
2011,Preferred Meal Systems Inc,MALE,59,IL,United States,Equities,8714.5667
2011,Institutional Project Management,MALE,59,IL,United States,Equities,5845.1347
2011,Sebert Perkins Design,MALE,59,IL,United States,Equities,756506.1865
2012,Titan Outdoor LLC,FEMALE,59,NY,United States,Equities,645963.8319
2012,"Spruce Property Group, LLC",FEMALE,59,IL,United States,Equities,959752.8687
2011,Federal-Mogul Corp.,FEMALE,59,MI,United States,Equities,119164.7573
2012,Vacant Property Security Inc,FEMALE,59,IL,United States,Equities,314849.1853
2011,Deloitte,FEMALE,59,IL,United States,Equities,644254.5941
2011,150 East Ontario Acquistions LLC,FEMALE,59,IL,United States,Equities,466248.4872
2012,Newcastle Limited,FEMALE,59,IL,United States,Equities,1169245.173
2012,Total Airport Services,FEMALE,59,CA,United States,Equities,651247.6049
2012,Poly Brite Inc,FEMALE,59,FL,United States,Equities,339116.4028
2011,Berghoff Catering & Restaurant Group,FEMALE,59,Il,United States,Equities,83666.9158
2011,Noble Network of Schools,MALE,59,IL,United States,Equities,744723.131
2012,Full Circle Communities,FEMALE,59,IL,United States,Equities,262221.9142
2011,"Ungaretti & Harris,LLP",MALE,59,IL,United States,Equities,587636.1925
2012,"EXP US Services, Inc.",MALE,59,IL,United States,Equities,1062144.762
2012,Grant Thornton LLP,MALE,59,IL,United States,Equities,1195747.291
2012,AGLRE,FEMALE,59,IL,United States,Equities,200419.6482
2013,Blommer Chocolate Company,FEMALE,59,IL,United States,Equities,146909.3013
2013,george K. baum & company,MALE,59,IL,United States,Equities,345562.8571
2013,"Areas USA ORD, LLC.",FEMALE,59,FL,United States,Equities,772777.5681
2013,Golden Apple Foundation,FEMALE,59,IL,United States,Equities,882674.396
2013,AT&T Illinois,MALE,59,IL,United States,Equities,882030.204
2013,Edgewater Medical Center,FEMALE,59,IL,United States,Equities,787742.1364
2014,Jean Choi & Peter Zaldivar,FEMALE,59,IL,United States,Equities,1089914.215
2014,Golden Apple Foundation,FEMALE,59,IL,United States,Equities,428386.4018
2014,Unisys Corporation,FEMALE,59,VA,United States,Equities,275139.0769
2014,"Macquarie Infrastructure and Real Assets, Inc",FEMALE,59,NY,United States,Equities,987426.7351
2015,"W2005 CMK Realty, LLC",MALE,59,IL,United States,Equities,355626.0311
2014,"Blue Atlantic Acquisition Company II, LLC",MALE,59,GA,United States,Equities,261582.8181
2014,Wicker Park Bucktown Chamber of Commerce,FEMALE,59,IL,United States,Equities,448326.5157
2014,"MOTRK, Inc.",MALE,59,IL,United States,Equities,1176306.917
2015,ECD Company,FEMALE,59,IL,United States,Equities,808639.039
2018,"Redflex Traffic Systems, Inc.",MALE,59,AZ,United States,Equities,87.8647
2011,Marwood Group LLC,FEMALE,59,NY,United States,Equities,87.3042
2011,South Dearborn LLC,FEMALE,59,IL,United States,Equities,61.6177
2011,Fortnightly,MALE,59,IL,United States,Equities,7.0863
2011,Children's Memorial Hospital,MALE,59,IL,United States,Equities,38.6741
2011,Bombardier Transportation (Holdings) USA Inc,FEMALE,59,PA,United States,Equities,118.1059
2012,SEIU Health Care IL%2fIN,MALE,59,IL,United States,Equities,83.0946
2012,55th & State LLC,FEMALE,59,,United States,Equities,116.8996
2012,SEIU Local 1,FEMALE,59,IL,United States,Equities,85.8238
2012,Women Construction Owners,FEMALE,59,IL,United States,Equities,21.4806
2012,Mesirow Financial,MALE,59,IL,United States,Equities,33.8774
2011,University of Chicago,FEMALE,59,IL,United States,Equities,106.675
2012,"Onamusi, Victoria",MALE,59,IL,United States,Equities,874159.5721
2013,RP Solutions LLC,FEMALE,59,IL,United States,Equities,705535.0823
2013,Estate of Lavergne Wilson,FEMALE,59,IL,United States,Equities,406947.6717
2013,Environs Development,FEMALE,59,IL,United States,Equities,979666.9502
2013,IVAN FERNANDEZ c/o Luis Martinez,MALE,59,IL,United States,Equities,36417.4252
2013,A Safe Haven Foundation,FEMALE,59,IL,United States,Equities,945011.5902
2013,1514 W Division LLC,MALE,59,IL,United States,Equities,935761.5371
2014,Genesys (fka Alcatel-Lucent),MALE,59,CA,United States,Equities,1148838.398
2014,TD Douros McD LLC,FEMALE,59,IL,United States,Equities,342295.7665
2014,Harbour Contractors Inc,FEMALE,59,IL,United States,Equities,670716.2301
2014,Preservation of Affordable Housing,MALE,59,Il,United States,Equities,3353.307
2015,Fordham Condominium Assoc.,FEMALE,59,IL,United States,Equities,239129.1565
2015,Noresco LLC,MALE,59,MA,United States,Equities,842019.9162
2014,Growth Energy,MALE,59,DC,United States,Equities,308380.6449
2011,Bradford Real Estate Service Corp.,MALE,59,Il,United States,Equities,985148.1451
2011,Chicago Loop Parking,MALE,59,IL,United States,Equities,1077017.217
2011,William Blair,MALE,59,IL,United States,Equities,675153.3792
2011,"Siebert Brandford Shank & Co, LLC",FEMALE,59,IL,United States,Equities,267003.5128
2011,24%2f Seven Outdoor,MALE,59,IL,United States,Equities,652984.6391
2012,J C Decaux NA,FEMALE,59,NY,United States,Equities,1141655.897
2012,RedFlex Traffic Systems,MALE,59,AZ,United States,Equities,950776.624
2012,Lynxs Chicago Cargoport LLC,FEMALE,59,TX,United States,Equities,95028.6097
2012,Macerich Company,MALE,59,CA,United States,Equities,1072911.075
2012,Institutional Project Management,MALE,59,IL,United States,Equities,285359.1366
2011,"Eden Oasis, LLC",FEMALE,59,IL,United States,Equities,33.5331
2012,Integrys Energy Services,FEMALE,59,WI,United States,Equities,860632.1688
2013,Illinois Chamber of Commerce,MALE,59,IL,United States,Equities,799628.5049
2013,Chicago Automobile Trade Association,MALE,59,IL,United States,Equities,633085.0083
2013,Oxford Capital Group LLC,FEMALE,59,IL,United States,Equities,694759.9596
2013,BJB Partners,MALE,59,IL,United States,Equities,173838.9785
2013,Beitler Real Estate Services,FEMALE,59,IL,United States,Equities,662641.5617
2013,SOS Children's Village Illinois,MALE,59,IL,United States,Equities,1132636.818
2013,"Diaz Sr, Jose",MALE,59,IL,United States,Equities,616033.7845
2013,"Trane, U.S. Inc.",MALE,59,IL,United States,Equities,1013216.356
2013,2523 N Halsted Condo Assoc.,FEMALE,59,IL,United States,Equities,461000.1468
2013,Medponics,MALE,59,IL,United States,Equities,1122946.894
2014,"One North Dearborn Properties, LLC",FEMALE,59,IL,United States,Equities,774009.7245
2014,"Navy Pier, Inc",FEMALE,59,IL,United States,Equities,837664.8099
2014,American Chemistry Council,MALE,59,DC,United States,Equities,1173153.625
2015,Harbor Point Venture LLC,MALE,59,IL,United States,Equities,642747.3143
2015,"Skyway Concession Company, LLC",MALE,59,IL,United States,Equities,492760.5111
2014,Central Metal Recycling LLC,MALE,59,IL,United States,Equities,949529.6143
2015,IPT LLC,FEMALE,59,NJ,United States,Equities,1073147.345
2015,Chicago Teachers Union,FEMALE,59,IL,United States,Equities,807848.0328
2018,Sola Salon,FEMALE,59,IL,United States,Equities,608943.3369
2011,Macerich Company,FEMALE,59,VA,United States,Equities,235638.5448
2011,Sara Lee Corp.,FEMALE,59,IL,United States,Equities,977186.3211
2011,Bohemian National Cemetery,FEMALE,59,IL,United States,Equities,581997.6304
2012,National Shopping Plazas Inc,FEMALE,59,IL,United States,Equities,586333.5267
2011,Carefree Development LLC,MALE,59,IL,United States,Equities,740443.735
2012,Juan More & Gustavo Mora d%2fb%2fa Delicias Ice Cream,FEMALE,59,IL,United States,Equities,689154.2343
2011,JK Equities LLC,MALE,59,IL,United States,Equities,1223674.551
2011,Near West Stide Community Development Corp.,MALE,59,IL,United States,Equities,1026967.037
2012,Mega Development,FEMALE,59,Il,United States,Equities,779933.1346
2011,Chicago Property Concierge,FEMALE,59,IL,United States,Equities,77054.3802
2012,Alcatel-Lucent,MALE,59,CA,United States,Equities,207875.333
2012,5657 Broadway LLC,MALE,59,IL,United States,Equities,319369.9615
2012,Satellite Broadcasting & communications Assoc.,FEMALE,59,DC,United States,Equities,387781.195
2012,First United Methodist Church of Chicago Aid Society,FEMALE,59,IL,United States,Equities,1082087.315
2011,"Wal-Mart Stores, Inc.",FEMALE,59,AR,United States,Equities,70047.8805
2011,New Life Covenant Oakwood Church,FEMALE,59,IL,United States,Equities,10241.2488
2013,Sprint Nextel,FEMALE,59,AZ,United States,Equities,110.1402
2012,Catapult Learning LLC,MALE,59,IL,United States,Equities,9861.093
2013,AT&T Illinois,MALE,59,IL,United States,Equities,7519.7351
2013,Windfall Group,FEMALE,59,OH,United States,Equities,8057.1902
2013,"M & R Development, LLC",FEMALE,59,IL,United States,Equities,612093.5939
2013,TCA Holdings LLC,FEMALE,59,IL,United States,Equities,731021.7518
2013,Chicago Development Corp,FEMALE,59,IL,United States,Equities,821175.3092
2014,Verizon Wireless,MALE,59,IL,United States,Equities,239784.4257
2014,Metropolitan Pier & Expo Authority,FEMALE,59,IL,United States,Equities,1055444.512
2014,Talan & Ktsanes,MALE,59,IL,United States,Equities,937720.4313
2014,The Resurrection Project,FEMALE,59,IL,United States,Equities,118252.9519
2014,CCH Incorporated/Wolters Kluwer,MALE,59,IL,United States,Equities,1084068.901
2014,Standard Parking,MALE,59,IL,United States,Equities,316246.0814
2013,4801 N Ravenswood LLC,MALE,59,IL,United States,Equities,530867.5778
2014,4 KIDS LLC,FEMALE,59,IL,United States,Equities,1219444.838
2014,"Yehuda, Nasee",MALE,59,IL,United States,Equities,160313.5563
2014,"General Growth Properties, Inc",MALE,59,IL,United States,Equities,92350.0026
2015,AGC West Town Center Owner LLC,FEMALE,59,IL,United States,Equities,949393.8421
2015,"American Express Travel Related Services Company, Inc",FEMALE,59,NY,United States,Equities,197364.9606
2015,McGladrey LLP,FEMALE,59,IL,United States,Equities,1041051.964
2015,Zeller Realty Corp.,FEMALE,59,IL,United States,Equities,341628.8048
2015,Best Quest Development LLC,FEMALE,59,IL,United States,Equities,105531.2298
2015,Illinois Retail Merchants Association,MALE,59,IL,United States,Equities,1125678.489
2015,Salesforce,FEMALE,59,CA,United States,Equities,665816.8247
2015,"Grot, Wojciech",MALE,59,IL,United States,Equities,574274.6643
2015,"Scott Whelan c/o Loyola Partners, LLC",MALE,59,IL,United States,Equities,1024435.625
2015,Faiz Khan,FEMALE,59,IL,United States,Equities,955309.4449
2015,John Acas c/o GAVP Inc.,FEMALE,59,IL,United States,Equities,1001603.424
2015,"City of Chicago, Department of Water Management",FEMALE,59,IL,United States,Equities,106672743.3
2015,"Garfield's Beverage C1, LLC",MALE,59,IL,United States,Equities,114019874.4
2015,Tishman Speyer Properties,FEMALE,59,IL,United States,Equities,77110114.15
2015,Mercy Housing Lakefront,FEMALE,59,IL,United States,Equities,30036412.62
2015,board of ethics,FEMALE,59,ID,United States,Equities,13764956.92
2015,Camelot Education,MALE,59,TX,United States,Equities,100659662.7
2016,American Petroleum Institute,MALE,59,DC,United States,Equities,42445620.58
2016,Andrew Arague,MALE,59,IL,United States,Equities,80886056.55
2016,United Airlines,FEMALE,59,IL,United States,Equities,97311878.81
2016,Constellation Brands Beer Division,FEMALE,59,IL,United States,Equities,4940059.63
2016,1525 HP LLC,FEMALE,59,NJ,United States,Equities,35787186.97
2016,Draper and Kramer,FEMALE,59,IL,United States,Equities,79803431.41
2016,JDL Development Corp,FEMALE,59,IL,United States,Equities,112611896.6
2016,Newcastle Limited,MALE,59,IL,United States,Equities,10950866.25
2016,"625 West Division, LLC",MALE,59,IL,United States,Equities,50842437.82
2016,Rebel Hospitality,FEMALE,59,IL,United States,Equities,85032214.29
2016,Morgan Stanley & Co. LLC,MALE,59,NY,United States,Equities,114023385.1
2016,"Family Guidance Centers, Inc",MALE,59,IL,United States,Equities,28869849.42
2016,Byline Bank,FEMALE,59,IL,United States,Equities,83431985.08
